bsn,school_name,school_type_de,ownership_en,school_category_de,district,neighborhood,postal_code,street,street_number,website,school_year,school_category_en,total_students,students_f,students_m,teachers_total,teachers_f,teachers_m,startchancen_flag,lon,lat,schoolinductionzone_id,district_id
08G33,Schule am Fliederbusch (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12357,Kornradenstraße,2,https://www.schule-am-fliederbusch.de,2024/25,Primary School,375,185,190,37,25,12,True,13.487,52.424,242,08
08G34,Lisa-Tetzner-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Buckow,12353,Hasenhegerweg,12,http://www.lisa-tetzner.de,2024/25,Primary School,430,203,227,36,27,9,True,13.445,52.423,219,08
08G35,Schule in der Köllnischen Heide (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12057,Hänselstraße,6,https://www.skh.berlin,2024/25,Primary School,617,318,299,49,37,12,True,13.473,52.467,126,08
08G36,Löwenzahn-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Neukölln,12055,Drorystraße,3,http://www.loewenzahn-schule.de,2024/25,Primary School,277,138,139,23,14,9,True,13.449,52.472,92,08
08G37,Rose-Oehmichen-Schule (Grundschule),Grundschule,Public,Grundschule,Neukölln,Rudow,12355,Lieselotte-Berger-Straße,65,http://www.rose-oehmichen-schule-berlin.de,2024/25,Primary School,301,150,151,26,22,4,False,13.502,52.401,308,08
08K01,Walter-Gropius-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12351,Fritz-Erler-Allee,86,https://walter-gropius-schule-berlin.de,2024/25,Integrated Secondary School,1050,525,525,113,74,39,True,13.463,52.429,214,08
08K02,Hermann-von-Helmholtz-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12353,Wutzkyallee,68,https://www.hvhschule.de,2024/25,Integrated Secondary School,854,402,452,84,54,30,True,13.473,52.422,222,08
08K03,Otto-Hahn-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12359,Buschkrugallee,63,https://ohs.berlin,2024/25,Integrated Secondary School,807,328,479,77,36,41,True,13.449,52.458,114,08
08K04,Heinrich-Mann-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Buckow,12353,Gerlinger Straße,22,https://heinrichmannschule.de,2024/25,Integrated Secondary School,452,186,266,44,25,19,True,13.433,52.416,221,08
08K05,Clay-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Rudow,12355,Neudecker Weg,22,https://www.clay-schule.de,2024/25,Integrated Secondary School,1063,562,501,99,53,46,False,13.516,52.422,268,08
08K06,Fritz-Karsen-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12359,Onkel-Bräsig-Straße,76,https://www.fritz-karsen.de,2024/25,Integrated Secondary School,1219,603,616,121,75,46,False,13.444,52.448,144,08
08K08,Gemeinschaftsschule auf dem Campus Rütli,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12045,Rütlistraße,41,http://www.campusruetli.de,2024/25,Integrated Secondary School,966,461,505,118,74,44,False,13.434,52.488,30,08
08K09,Röntgen-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Alt-Treptow,12435,Wildenbruchstraße,53,https://www.roentgen-sekundarschule.de,2024/25,Integrated Secondary School,404,199,205,43,30,13,True,13.45,52.489,43,09
08K10,Zuckmayer-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12053,Kopfstraße,55,https://zuckmayer-schule.de,2024/25,Integrated Secondary School,409,203,206,43,30,13,True,13.431,52.476,59,08
08K11,Alfred-Nobel-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Britz,12347,Britzer Damm,164,https://alfred-nobel-schule.de,2024/25,Integrated Secondary School,540,234,306,52,31,21,False,13.435,52.448,155,08
08K12,Kepler-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Neukölln,Neukölln,12057,Zwillingestraße,21,https://kepler-schule.de,2024/25,Integrated Secondary School,374,173,201,45,26,19,True,13.464,52.467,126,08
08K13,Gemeinschaftsschule Campus Efeuweg,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Neukölln,Gropiusstadt,12357,Efeuweg,34,http://www.gemeinschaftsschule.campus-efeuweg.de,2024/25,Integrated Secondary School,761,363,398,71,48,23,True,13.473,52.427,222,08
08P01,Johann-Georg-Elser-Schule (Grundschule),Grundschule,Private,Privatschule,Neukölln,Neukölln,12049,Mahlower Straße,23,http://www.nc-init.de,2024/25,Private School,,,,,,,False,13.422,52.48,44,08
08P02,Katholische Schule Sankt Marien (Grundschule),Grundschule,Private,Privatschule,Neukölln,Gropiusstadt,12353,Hugo-Heimann-Straße,2,http://www.marien-grundschule.de,2024/25,Private School,,,,,,,False,13.462,52.424,214,08
08P03,Evangelische Schule Neukölln (Integrierte Sekundarschule),Integrierte Sekundarschule,Private,Privatschule,Neukölln,Neukölln,12053,Mainzer Straße,47,https://evangelische-schule-neukoelln.de,2024/25,Private School,,,,,,,False,13.428,52.483,24,08
08P04,Katholische Schule Sankt Marien,Kombinierte allgemein bildende Schule,Private,Privatschule,Neukölln,Neukölln,12043,Donaustraße,58,https://marienschule-berlin.de,2024/25,Private School,,,,,,,False,13.443,52.478,71,08
08P08,Cenfila gGmbH,Berufsfachschule,Private,Privatschule,Neukölln,Neukölln,12057,Karl-Marx-Straße,255,https://cenfila.de,2024/25,Private School,,,,,,,False,13.443,52.466,92,08
08P09,MeineSchuleBerlin (Gemeinschaftsschule),Gemeinschaftsschule,Private,Privatschule,Neukölln,Neukölln,12051,Delbrückstraße,18,http://www.MeineSchuleBerlin.org,2024/25,Private School,,,,,,,False,13.437,52.465,84,08
08P13,b-trend-setting gGmbH,Berufsschule,Private,Privatschule,Neukölln,Neukölln,12055,Lahnstraße,19,https://www.b-trend.academy,2024/25,Private School,,,,,,,False,13.453,52.469,92,08
08P15,IB-Berlin-Brandenburg gGmbH - Medizinische Akademie Berlin,Kombinierte berufliche Schule,Private,Privatschule,Neukölln,Neukölln,13347,Neuköllnische Allee,10,https://www.med-akademie.de,2024/25,Private School,,,,,,,False,13.458,52.469,126,08
08P17,DAA - Deutsche Angestellten-Akademie GmbH,Fachschule,Private,Privatschule,Neukölln,Britz,12349,Buckower Damm,114,http://www.daa-berlin.de,2024/25,Private School,,,,,,,False,13.435,52.433,187,08
08S01,Adolf-Reichwein-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Neukölln,12059,Sonnenallee,188,http://www.adolf-reichwein-schule.com,2024/25,Special Needs School,155,61,94,36,24,12,False,13.451,52.476,71,08
08S04,Schule am Zwickauer Damm,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Rudow,12353,Zwickauer Damm,17,http://www.schule-am-zwickauer-damm.de,2024/25,Special Needs School,228,88,140,37,21,16,True,13.483,52.422,242,08
08S05,Schule am Hasenhegerweg,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12353,Hasenhegerweg,12,http://www.hasenhegerweg.de,2024/25,Special Needs School,103,38,65,29,20,9,True,13.445,52.422,219,08
08S06,Hans-Fallada-Schule,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Neukölln,12059,Harzer Straße,73,http://www.hans-fallada-schule.de,2024/25,Special Needs School,84,26,58,20,14,6,True,13.452,52.484,60,08
08S07,Schule am Bienwaldring,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12349,Breitunger Weg,1,http://www.schule-am-bienwaldring.de,2024/25,Special Needs School,177,74,103,40,33,7,False,13.425,52.422,221,08
08S08,Schilling-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Britz,12359,Paster-Behrens-Straße,81,http://www.schillingschule.de,2024/25,Special Needs School,275,101,174,71,55,16,False,13.444,52.443,155,08
08S09,Schule an der Windmühle,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Neukölln,Buckow,12349,Buckower Damm,176,http://www.schule-an-der-windmuehle.de,2024/25,Special Needs School,51,15,36,15,9,6,False,13.434,52.427,187,08
08Y01,Albrecht-Dürer-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Neukölln,12051,Emser Straße,132,https://albrecht-duerer-gymnasium.de,2024/25,Academic Secondary School,711,347,364,58,37,21,False,13.439,52.469,83,08
08Y02,Albert-Schweitzer-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Neukölln,12043,Karl-Marx-Straße,14,https://www.die-schweitzer.de,2024/25,Academic Secondary School,609,380,229,60,33,27,False,13.426,52.485,24,08
08Y03,Albert-Einstein-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Britz,12359,Parchimer Allee,109,https://www.aeo.de,2024/25,Academic Secondary School,1041,592,449,95,49,46,False,13.442,52.445,155,08
08Y04,Ernst-Abbe-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Neukölln,12045,Sonnenallee,79,https://www.ernst-abbe.de,2024/25,Academic Secondary School,667,371,296,58,32,26,False,13.437,52.483,25,08
08Y05,Leonardo-da-Vinci-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Buckow,12349,Christoph-Ruden-Straße,3,https://www.leonardo-da-vinci-gymnasium.de,2024/25,Academic Secondary School,740,384,356,63,42,21,False,13.436,52.419,221,08
08Y06,Hannah-Arendt-Gymnasium,Gymnasium,Public,Gymnasium,Neukölln,Rudow,12355,Elfriede-Kuhr-Straße,17,https://www.hag-berlin.net,2024/25,Academic Secondary School,796,422,374,62,41,21,False,13.508,52.404,308,08
09A05,Treptow-Kolleg,Volkshochschul-Kolleg,Public,Andere Schule,Treptow-Köpenick,Baumschulenweg,12437,Kiefholzstraße,274,https://treptow-kolleg.de,2024/25,Other School,,,,,,,False,13.484,52.468,136,09
09A06,VHS Treptow-Köpenick,Volkshochschule,Public,Andere Schule,Treptow-Köpenick,Oberschöneweide,12459,Zeppelinstraße,76,,2024/25,Other School,,,,,,,False,13.517,52.466,202,09
09A07,Flatow-Oberschule,Integrierte Sekundarschule,Public,Andere Schule,Treptow-Köpenick,Köpenick,12559,Birkenstraße,11,https://flatow-os.de,2024/25,Other School,276,90,186,41,25,16,False,13.602,52.447,365,09
09B03,Hermann-Scheer-Schule (OSZ Wirtschaft),Oberstufenzentrum,Public,Berufsschule,Treptow-Köpenick,Oberschöneweide,12459,Helmholtzstraße,37,https://www.hermann-scheer-schule.de,2024/25,Vocational School,1564,874,690,76,49,27,True,13.507,52.466,169,09
09G01,Bouché-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Alt-Treptow,12435,Bouchéstraße,5,http://www.bouche-schule.de,2024/25,Primary School,656,332,324,43,34,9,False,13.453,52.493,43,09
09G03,Schule am Heidekampgraben (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Baumschulenweg,12437,Hänselstraße,14,https://www.grundschuleamheidekampgraben.de,2024/25,Primary School,534,271,263,43,31,12,False,13.478,52.468,136,09
09G04,Sonnenblumen-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Baumschulenweg,12437,Radenzer Straße,16,http://www.sonnenblumen-grundschule.de,2024/25,Primary School,423,209,214,28,23,5,False,13.489,52.462,175,09
09G05,Schule am Ginkobaum (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Johannisthal,12487,Springbornstraße,250,https://www.ginkobaumschule.de,2024/25,Primary School,694,344,350,43,33,10,False,13.498,52.44,231,09
09G06,Melli-Beese-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Johannisthal,12487,Engelhardstraße,18,http://www.melli-beese-schule.de,2024/25,Primary School,501,243,258,36,27,9,False,13.511,52.447,225,09
09G07,Schule an der alten Feuerwache (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Niederschöneweide,12439,Schnellerstraße,31,http://www.schuleanderfeuerwache.de,2024/25,Primary School,682,339,343,52,44,8,False,13.514,52.455,243,09
09G09,Heide-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Adlershof,12489,Florian-Geyer-Straße,87,http://www.heide-grundschule.de,2024/25,Primary School,542,261,281,46,40,6,False,13.544,52.438,278,09
09G10,Schule am Berg (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Altglienicke,12524,Köpenicker Straße,31,https://www.schuleamberg.de,2024/25,Primary School,653,342,311,41,37,4,False,13.538,52.419,301,09
09G11,Schule am Pegasuseck (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Altglienicke,12524,Pegasuseck,5,http://www.pegasuseck.de,2024/25,Primary School,545,269,276,39,29,10,True,13.529,52.406,318,09
09G13,Schule am Altglienicker Wasserturm (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Altglienicke,12524,Sachsenstraße,22,https://wasserturm-schule.de,2024/25,Primary School,516,267,249,34,25,9,False,13.554,52.411,339,09
09G14,Schule am Buntzelberg (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Bohnsdorf,12526,Schulzendorfer Straße,112,http://www.schule-am-buntzelberg.de,2024/25,Primary School,695,349,346,46,37,9,False,13.574,52.406,356,09
09G15,Schule am Mohnweg (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Altglienicke,12524,Mohnweg,20,https://www.grundschuleammohnweg.de,2024/25,Primary School,689,339,350,44,34,10,False,13.537,52.407,337,09
09G16,Wendenschloß-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Köpenick,12557,Köpenzeile,123,https://www.wendenschloss-schule.de,2024/25,Primary School,481,218,263,30,25,5,False,13.595,52.428,352,09
09G17,Uhlenhorst-Grundschule,Grundschule,Public,Grundschule,Treptow-Köpenick,Köpenick,12555,Wongrowitzer Steig,37,http://www.uhlenhorst-grundschule.de,2024/25,Primary School,583,267,316,40,34,6,False,13.58,52.468,289,09
09G18,Schule in der Köllnischen Vorstadt (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Köpenick,12557,Rudower Straße,201,http://www.schule-koellnische-vorstadt.de,2024/25,Primary School,478,221,257,43,33,10,True,13.564,52.439,306,09
09G19,Amtsfeld-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Köpenick,12559,Pablo-Neruda-Straße,8,http://www.amtsfeld-schule.de,2024/25,Primary School,573,282,291,39,34,5,False,13.589,52.444,317,09
09G20,Müggelheimer Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Müggelheim,12559,Odernheimer Straße,28,http://mueggelheimer-grundschule.de,2024/25,Primary School,414,194,220,25,20,5,False,13.667,52.415,379,09
09G21,Edison-Grundschule,Grundschule,Public,Grundschule,Treptow-Köpenick,Oberschöneweide,12459,Wattstraße,69,https://www.edison-grundschule.de,2024/25,Primary School,448,225,223,57,49,8,True,13.509,52.466,169,09
09G22,Schule an der Wuhlheide (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Oberschöneweide,12459,Kottmeierstraße,2,https://www.grundschule-an-der-wuhlheide.de,2024/25,Primary School,615,313,302,49,37,12,False,13.524,52.463,202,09
09G23,Hauptmann-von-Köpenick-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Köpenick,12555,Borgmannstraße,1,http://www.hvkschule.de,2024/25,Primary School,517,257,260,35,28,7,False,13.581,52.456,283,09
09G24,Müggelsee-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Friedrichshagen,12587,Aßmannstraße,63,https://www.mueggelsee-schule.de,2024/25,Primary School,439,234,205,29,27,2,False,13.627,52.451,370,09
09G25,Müggelschlößchen-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Köpenick,12559,Alfred-Randt-Straße,56,http://www.ms-schule.de,2024/25,Primary School,385,210,175,26,24,2,False,13.606,52.439,365,09
09G26,Schule an den Püttbergen (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Rahnsdorf,12589,Fürstenwalder Allee,182,http://www.schule-an-den-puettbergen.de,2024/25,Primary School,623,290,333,38,32,6,False,13.703,52.434,380,09
09G27,Friedrichshagener Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Friedrichshagen,12587,Peter-Hille-Straße,7,http://www.friehagrund.de,2024/25,Primary School,411,201,210,32,28,4,False,13.621,52.455,363,09
09G29,Schmöckwitzer Insel-Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Schmöckwitz,12527,Adlergestell,776,http://www.schmöckis.de,2024/25,Primary School,261,122,139,17,14,3,False,13.648,52.376,378,09
09G30,Kiefholz-Grundschule,Grundschule,Public,Grundschule,Treptow-Köpenick,Alt-Treptow,12435,Kiefholzstraße,45,http://kiefholz-grundschule.de,2024/25,Primary School,392,181,211,28,22,6,False,13.456,52.486,65,09
09G31,Wildbienen-Grundschule,Grundschule,Public,Grundschule,Treptow-Köpenick,Oberschöneweide,12459,Keplerstraße,10,,2024/25,Primary School,371,190,181,25,21,4,False,13.532,52.46,239,09
09G32,32. Schule (Grundschule),Grundschule,Public,Grundschule,Treptow-Köpenick,Friedrichshagen,12587,Stillerzeile,100,,2024/25,Primary School,62,27,35,7,6,1,False,13.604,52.454,335,09
09K01,Merian-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Köpenick,12555,Hoernlestraße,80,http://www.merian.schule,2024/25,Integrated Secondary School,1027,497,530,93,51,42,False,13.577,52.464,289,09
09K02,Anna-Seghers-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Adlershof,12489,Radickestraße,43,https://www.anna-seghers-os.de,2024/25,Integrated Secondary School,1366,715,651,103,78,25,False,13.549,52.435,302,09
09K03,Fritz-Kühn-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Bohnsdorf,12526,Dahmestraße,45,https://www.fritz-kuehn-schule.de,2024/25,Integrated Secondary School,496,224,272,44,18,26,True,13.564,52.401,356,09
09K04,Isaac-Newton-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Oberschöneweide,12459,Zeppelinstraße,80,http://www.isaac-newton-schule.de,2024/25,Integrated Secondary School,463,223,240,43,27,16,False,13.518,52.466,202,09
09K05,Wilhelm-Bölsche-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Friedrichshagen,12587,Aßmannstraße,11,http://www.boelsche-berlin.de,2024/25,Integrated Secondary School,571,253,318,45,28,17,False,13.619,52.451,363,09
09K06,Hans-Grade-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Johannisthal,12487,Heubergerweg,37,https://hans-grade-schule.de,2024/25,Integrated Secondary School,445,183,262,37,23,14,False,13.499,52.444,231,09
09K07,Sophie-Brahe-Gemeinschaftsschule,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Plänterwald,12435,Am Plänterwald,17,https://sophie-brahe-schule.de,2024/25,Integrated Secondary School,1163,564,599,97,54,43,False,13.479,52.482,105,09
09K08,Schule an der Dahme (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Köpenick,12557,Glienicker Straße,24,https://www.dahmeschule.de,2024/25,Integrated Secondary School,635,323,312,53,34,19,False,13.567,52.44,306,09
09K09,Grünauer Gemeinschaftsschule,Gemeinschaftsschule,Public,Integrierte Sekundarschule,Treptow-Köpenick,Grünau,12527,Walchenseestraße,40,http://www.gruenauer-schule.de,2024/25,Integrated Secondary School,1168,582,586,95,69,26,False,13.576,52.419,340,09
09P01,Freie Waldorfschule Berlin-Südost,Freie Waldorfschule,Private,Privatschule,Treptow-Köpenick,Niederschöneweide,12439,Bruno-Bürgel-Weg,9,http://www.waldorfsuedost.de,2024/25,Private School,,,,,,,False,13.534,52.452,243,09
